City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,boa vista,2.8197,-60.6733,300.14,83,0,1.03,BR,1693134866
364,khamis mushait,18.3064,42.7292,307.73,7,40,6.69,SA,1693134866
365,huanta,-12.9333,-74.25,285.37,68,61,0.78,PE,1693134867
366,klaksvik,62.2266,-6.589,283.66,86,68,5.62,FO,1693134867
367,oamaru,-45.0784,170.9801,277.25,78,77,5.27,NZ,1693134868
368,tvoroyri,61.5556,-6.8111,284.33,91,100,5.89,FO,1693134868
369,tralee,52.2704,-9.7026,289.29,100,100,4.12,IE,1693134667
370,argo,37.6333,22.7333,306.36,25,46,5.32,GR,1693134649
371,port alfred,-33.5906,26.891,291.58,61,57,3.13,ZA,1693134869
372,borba,-4.3878,-59.5939,298.24,73,4,1.39,BR,1693134869
373,craig,40.5153,-107.5464,287.94,88,0,0.0,US,1693134870
374,happy valley-goose bay,53.3168,-60.3315,283.32,100,100,3.09,CA,1693134870
375,manado,1.487,124.8455,302.58,58,20,5.66,ID,1693134668
376,santa cruz,-17.8,-63.1667,294.85,30,75,6.69,BO,1693134871
377,xapuri,-10.6517,-68.5044,296.19,74,9,1.21,BR,1693134871
378,tahoua,14.8888,5.2692,305.35,48,100,4.32,NE,1693134871
379,island harbour,50.724,-1.2758,292.69,76,62,0.89,GB,1693134872
380,cholpon-ata,42.6494,77.0823,294.18,61,57,1.27,KG,1693134872
381,minab,27.1467,57.0801,309.44,45,6,6.6,IR,1693134873
382,remire-montjoly,4.9167,-52.2667,298.17,100,100,0.0,GF,1693134873
383,chibougamau,49.9168,-74.3659,279.94,87,0,1.03,CA,1693134874
384,caucete,-31.6518,-68.2811,278.66,70,8,0.24,AR,1693134874
385,fortaleza,-3.7227,-38.5247,301.22,78,75,2.57,BR,1693134874
386,kolonia,50.9333,6.95,295.14,65,20,3.6,DE,1693134646
387,wanaraja,-7.1749,107.9808,296.45,78,55,1.95,ID,1693134875
388,egilsstadir,65.2653,-14.3948,285.1,87,100,3.09,IS,1693134875
389,singtam,27.2333,88.5,299.72,97,100,1.51,IN,1693134876
390,krupina,48.3554,19.0647,304.92,37,27,3.7,SK,1693134876
391,kiffa,16.6166,-11.4045,308.27,34,100,6.2,MR,1693134876
392,keelung,25.1283,121.7419,303.2,85,29,3.24,TW,1693134846
393,ceeldheer,3.8488,47.1806,304.3,49,47,11.24,SO,1693134877
394,gagarin,55.5529,34.9954,295.01,67,60,2.19,RU,1693134877
395,marshall,34.3834,-86.3333,297.8,92,0,0.89,US,1693134878
396,cheyenne,41.14,-104.8203,290.8,83,0,2.24,US,1693134878
397,castillos,-34.1667,-53.8333,277.7,76,3,2.35,UY,1693134878
398,elva,58.2225,26.4211,293.27,90,100,1.34,EE,1693134879
399,havsa,41.549,26.8221,306.67,23,4,6.28,TR,1693134879
400,lluta,-16.0147,-72.0142,281.49,14,10,2.37,PE,1693134879
401,hargeysa,9.56,44.065,305.2,26,8,9.11,SO,1693134879
402,greymouth,-42.4667,171.2,278.0,85,42,2.67,NZ,1693134730
403,lerwick,60.1545,-1.1494,287.15,86,100,4.74,GB,1693134880
404,ponta delgada,37.7333,-25.6667,297.55,69,40,6.17,PT,1693134880
405,qiziltepa,40.0331,64.85,301.9,20,18,9.1,UZ,1693134881
406,acapulco de juarez,16.8634,-99.8901,299.05,89,0,2.06,MX,1693134743
407,virginia,37.5481,-77.4467,297.21,95,100,2.57,US,1693134881
408,strezhevoy,60.7333,77.5889,289.92,59,69,1.6,RU,1693134881
409,benguela,-12.5763,13.4055,297.54,73,32,4.94,AO,1693134855
410,cienfuegos,22.1461,-80.4356,298.59,84,87,1.27,CU,1693134882
411,kirakira,-10.4544,161.9205,298.49,83,100,5.56,SB,1693134882
412,belokurikha,51.9959,84.9896,298.37,59,85,3.68,RU,1693134883
413,changli,39.7042,119.1506,294.57,75,100,2.16,CN,1693134883
414,bardai,11.65,7.2333,302.66,56,95,1.07,NG,1693134884
415,sol'-iletsk,51.1631,54.9918,290.33,42,99,7.39,RU,1693134873
416,essaouira,31.5125,-9.77,304.87,42,0,7.2,MA,1693134845
417,praia da vitoria,38.7333,-27.0667,298.01,73,75,7.47,PT,1693134885
418,west vancouver,49.3323,-123.1622,294.51,69,20,1.54,CA,1693134885
419,gimbi,9.1667,35.8333,293.89,72,8,1.47,ET,1693134886
420,kangding,30.0513,101.9603,287.64,88,100,2.35,CN,1693134886
421,vershino-darasunskiy,52.35,115.5167,288.1,58,99,0.97,RU,1693134886
422,tingo maria,-9.2895,-76.0088,293.18,92,66,0.6,PE,1693134887
423,polyarnyy,69.1989,33.4478,283.66,80,100,4.92,RU,1693134742
424,sapiranga,-29.6381,-51.0069,280.41,84,9,0.41,BR,1693134821
425,sisak,45.4661,16.3783,305.14,29,15,1.66,HR,1693134888
426,prince rupert,54.3161,-130.3201,285.98,100,100,2.06,CA,1693134888
427,letpandan,17.7833,95.75,298.47,90,100,3.24,MM,1693134888
428,cananeia,-25.0147,-47.9267,288.2,74,100,2.59,BR,1693134889
429,labuan,5.2767,115.2417,300.35,78,20,1.54,MY,1693134889
430,acajutla,13.5928,-89.8275,299.9,85,100,2.71,SV,1693134889
431,west sacramento,38.5805,-121.5302,292.3,78,0,3.6,US,1693134890
432,saldanha,-33.0117,17.9442,288.32,56,0,3.16,ZA,1693134890
433,tadmur,34.5608,38.2805,310.48,17,0,5.3,SY,1693134890
434,kupang,-10.1667,123.5833,298.16,70,8,4.91,ID,1693134647
435,fuerte olimpo,-21.0415,-57.8738,291.48,29,96,3.27,PY,1693134891
436,dhilwan,31.5169,75.35,305.99,44,4,2.92,IN,1693134892
437,tayu,-6.5397,111.0518,299.29,73,2,2.51,ID,1693134892
438,copala,16.65,-98.9833,297.85,88,36,1.62,MX,1693134892
439,ormara,25.2088,64.6357,300.37,79,77,7.05,PK,1693134893
440,midwest city,35.4495,-97.3967,297.77,83,40,5.66,US,1693134893
441,ishigaki,24.3448,124.1572,301.22,89,20,1.03,JP,1693134853
442,fort mcmurray,56.7268,-111.381,284.92,100,40,3.09,CA,1693134894
443,el haouaria,37.05,11.0144,306.16,40,4,4.16,TN,1693134894
444,mirny,62.5353,113.9611,291.14,55,8,1.37,RU,1693134895
445,mayahi,13.9553,7.6712,306.68,43,95,5.11,NE,1693134895
446,daru,-9.0763,143.2092,297.3,80,98,7.81,PG,1693134786
447,ghat,24.9647,10.1728,313.6,12,10,4.18,LY,1693134896
448,turpan,42.9333,89.1667,314.99,8,0,3.3,CN,1693134897
449,dokkum,53.3222,5.997,293.7,63,40,7.72,NL,1693134897
450,srandakan,-7.9386,110.2506,296.18,79,9,1.75,ID,1693134802
451,gargalianoi,37.0667,21.6333,303.49,53,0,4.31,GR,1693134897
452,hovd,48.0056,91.6419,301.04,19,53,3.68,MN,1693134898
453,san julian,21.0167,-102.1667,285.02,91,98,0.72,MX,1693134898
454,calca,-13.3333,-71.95,283.79,73,85,1.3,PE,1693134898
455,wellington,-41.2866,174.7756,282.07,80,100,10.8,NZ,1693134638
456,port blair,11.6667,92.75,302.17,79,75,3.6,IN,1693134777
457,shingu,33.7333,135.9833,297.95,91,11,1.18,JP,1693134899
458,katsuura,35.1333,140.3,298.14,87,100,2.49,JP,1693134900
459,kapa'a,22.0752,-159.319,300.33,81,40,6.69,US,1693134900
460,arteaga,18.4667,-102.4167,290.37,96,91,0.97,MX,1693134901
461,saint-philippe,-21.3585,55.7679,296.92,80,32,6.64,RE,1693134901
462,vainode,56.4333,21.8667,293.14,48,73,3.09,LV,1693134902
463,ulsteinvik,62.3432,5.8487,290.79,89,94,3.13,NO,1693134903
464,saint-gilles,43.6766,4.4302,295.1,88,75,3.6,FR,1693134903
465,rasony,55.9089,28.8126,297.57,67,100,1.69,BY,1693134904
466,sanski most,44.7653,16.6656,310.97,20,13,1.78,BA,1693134904
467,nadi,-17.8,177.4167,295.15,73,20,5.14,FJ,1693134905
468,kosh-agach,50.0,88.6667,298.71,20,52,0.41,RU,1693134906
469,basoko,1.2391,23.616,300.22,69,100,1.43,CD,1693134906
470,ulanhot,46.0833,122.0833,290.71,65,0,1.56,CN,1693134906
471,pali,25.7667,73.3333,305.81,45,34,8.34,IN,1693134907
472,mil'kovo,55.6078,37.7956,294.85,57,72,3.77,RU,1693134908
473,malpica,43.3228,-8.8105,295.24,64,22,4.51,ES,1693134908
474,turaif,31.6725,38.6637,308.29,13,0,3.6,SA,1693134909
475,pemba,-12.974,40.5178,301.54,74,20,6.69,MZ,1693134910
476,san rafael,-34.6177,-68.3301,279.39,76,0,1.41,AR,1693134910
477,port macquarie,-31.4333,152.9167,286.98,76,54,1.56,AU,1693134740
478,sinabang,2.4803,96.3801,301.08,77,66,1.39,ID,1693134911
479,north battleford,52.7834,-108.2847,287.13,71,1,2.67,CA,1693134650
480,rincon de romos,22.2333,-102.3,289.33,78,96,1.73,MX,1693134911
481,la cocha,-27.7773,-65.5704,279.3,61,0,1.83,AR,1693134912
482,akureyri,65.6835,-18.0878,286.11,71,75,3.09,IS,1693134785
483,vila velha,-20.3297,-40.2925,292.12,97,100,5.66,BR,1693134778
484,ciudad lazaro cardenas,17.9583,-102.2,298.47,89,100,1.54,MX,1693134740
485,howard springs,-12.497,131.047,299.72,67,26,3.75,AU,1693134913
486,sasovo,54.3537,41.9199,293.98,52,81,4.81,RU,1693134913
487,malvan,16.0667,73.4667,301.77,74,36,5.39,IN,1693134914
488,kalisz,51.7611,18.091,296.82,62,82,4.23,PL,1693134700
489,pathein,16.7833,94.7333,300.8,79,84,4.88,MM,1693134915
490,tofol,5.3248,163.0078,302.03,71,90,3.4,FM,1693134915
491,makhambet,47.6667,51.5833,297.41,21,3,5.34,KZ,1693134915
492,vandalia,39.8906,-84.1988,291.19,88,100,4.63,US,1693134916
493,torghay,49.6339,63.4981,289.57,48,100,8.09,KZ,1693134916
494,rongelap,11.1635,166.8941,300.74,79,100,9.36,MH,1693134917
495,cruzeiro do sul,-29.5128,-51.9853,279.54,95,1,0.16,BR,1693134917
496,tadine,-21.55,167.8833,292.42,70,100,6.57,NC,1693134918
497,lata,40.1629,-8.3327,295.33,37,71,3.34,PT,1693134918
498,pandan,14.0453,124.1694,301.23,76,100,8.52,PH,1693134919
499,taltal,-25.4,-70.4833,288.97,66,0,1.02,CL,1693134919
500,tegueste,28.5167,-16.3167,303.79,35,20,1.54,ES,1693134920
501,markovo,57.3206,107.0881,293.82,69,84,2.18,RU,1693134921
502,jiagedaqi,50.4167,124.1167,285.62,77,91,0.72,CN,1693134922
503,lubumbashi,-11.6609,27.4794,306.83,10,1,5.72,CD,1693134922
504,rabo de peixe,37.8,-25.5833,296.88,69,40,6.17,PT,1693134923
505,balboa,2.0396,-77.2168,287.98,89,24,0.82,CO,1693134923
506,borivli,19.2333,72.85,299.1,100,75,3.6,IN,1693134923
507,edson,53.5835,-116.4356,282.23,93,0,1.54,CA,1693134923
508,saint-joseph,-21.3667,55.6167,296.36,78,26,4.55,RE,1693134924
509,dhidhdhoo,6.8833,73.1,301.89,73,63,4.48,MV,1693134814
510,katsuren-haebaru,26.3369,127.8719,302.36,77,20,2.06,JP,1693134889
511,la'ie,21.6477,-157.9253,297.84,78,1,2.24,US,1693134925
512,barcelos,41.5388,-8.6151,295.33,45,63,5.67,PT,1693134926
513,pangoa,-12.1167,-73.0,292.55,98,81,1.2,PE,1693134927
514,al bardiyah,31.7561,25.0865,304.06,50,0,7.37,LY,1693134927
515,sur,22.5667,59.5289,307.26,58,45,3.62,OM,1693134927
516,malibu,34.005,-118.8101,297.52,54,0,1.8,US,1693134927
517,aripuana,-9.1667,-60.6333,296.19,93,57,0.92,BR,1693134928
518,newman,37.3138,-121.0208,294.28,78,0,0.89,US,1693134928
519,la gi,10.6667,107.7833,301.64,79,92,3.73,VN,1693134928
520,fernie,49.5,-115.0687,281.26,60,2,1.88,CA,1693134929
521,usogorsk,63.4106,48.6872,282.26,79,96,2.92,RU,1693134929
522,posse,-14.0931,-46.3694,297.18,57,95,0.52,BR,1693134929
523,vangaindrano,-23.35,47.6,299.32,66,3,4.24,MG,1693134930
524,neiafu,-18.65,-173.9833,295.77,70,100,9.29,TO,1693134930
525,lethem,3.3803,-59.7968,299.0,67,0,2.14,GY,1693134931
526,kirkland lake,48.1446,-80.0377,273.31,100,0,0.0,CA,1693134931
527,qina,26.1642,32.7267,317.39,9,0,8.51,EG,1693134932
528,sept-iles,50.2001,-66.3821,287.62,73,75,6.17,CA,1693134816
529,ivolginsk,51.7492,107.2837,292.96,68,20,3.0,RU,1693134932
530,odda,60.0691,6.5457,288.02,97,100,2.41,NO,1693134933
531,corner brook,48.9667,-57.9484,287.24,96,100,5.85,CA,1693134934
532,mahina,-17.5065,-149.489,298.02,61,20,5.66,PF,1693134934
533,sarangani,5.4033,125.4636,301.09,77,2,5.79,PH,1693134934
534,ocos,14.5094,-92.1933,300.02,81,100,1.82,GT,1693134935
535,lowestoft,52.4752,1.7516,292.63,69,33,6.38,GB,1693134743
536,lashio,22.9333,97.75,297.71,83,72,1.28,MM,1693134935
537,margate,51.3813,1.3862,292.54,62,1,3.58,GB,1693134760
538,mugia,43.1041,-9.2179,294.77,68,28,5.55,ES,1693134936
539,san mariano,7.5,126.0,297.26,92,25,2.17,PH,1693134936
540,puerto aysen,-45.4,-72.7,277.99,99,100,2.15,CL,1693134763
541,tambacounda,13.7539,-13.7586,304.18,70,40,4.12,SN,1693134937
542,sibay,52.7181,58.6658,288.2,48,99,5.34,RU,1693134937
543,isangel,-19.55,169.2667,293.46,80,86,6.36,VU,1693134938
544,sungai raya,0.7,108.9,300.45,79,100,3.51,ID,1693134680
545,kavieng,-2.5744,150.7967,300.46,83,100,4.36,PG,1693134938
546,carnarvon,-24.8667,113.6333,294.14,61,0,4.04,AU,1693134939
547,rio san juan,19.6439,-70.0763,298.24,83,51,1.57,DO,1693134939
548,saurimo,-9.6608,20.3916,310.05,11,0,2.13,AO,1693134805
549,tripoli,32.8752,13.1875,307.14,39,0,1.76,LY,1693134940
550,poronaysk,49.2167,143.1167,286.83,96,100,2.53,RU,1693134940
